Batch,Dept,Name,ID,Cluster,Room,Seat,Day,Time Slot,Room Capacity
21,BBA,Daniel Turner,2706,1,Room 12,331,Day 2,Time Slot 1,35
19,BBA,David Martinez,2690,1,Room 12,332,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2433,1,Room 12,333,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2434,1,Room 12,334,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2656,1,Room 12,335,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2477,1,Room 12,336,Day 2,Time Slot 1,35
19,BBA,David Martinez,2476,1,Room 12,337,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2469,1,Room 12,338,Day 2,Time Slot 1,35
19,BBA,David Martinez,2663,1,Room 12,339,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2664,1,Room 12,340,Day 2,Time Slot 1,35
22,BBA,John Turner,2468,1,Room 12,341,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2461,1,Room 12,342,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2460,1,Room 12,343,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2671,1,Room 12,344,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2672,1,Room 12,345,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2453,1,Room 12,346,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2452,1,Room 12,347,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2445,1,Room 12,348,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2679,1,Room 12,349,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2680,1,Room 12,350,Day 2,Time Slot 1,35
19,BBA,David Martinez,2444,1,Room 12,351,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2484,1,Room 12,352,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2524,1,Room 12,353,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,1901,1,Room 12,354,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,1977,1,Room 12,355,Day 2,Time Slot 1,35
19,BBA,David Martinez,2171,1,Room 12,356,Day 2,Time Slot 1,35
20,BBA,Isabella Green,1934,1,Room 12,357,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2172,1,Room 12,358,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2076,1,Room 12,359,Day 2,Time Slot 1,35
19,BBA,David Martinez,2075,1,Room 12,360,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,1933,1,Room 13,361,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2179,1,Room 13,362,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2180,1,Room 13,363,Day 2,Time Slot 1,30
22,BBA,John Turner,1976,1,Room 13,364,Day 2,Time Slot 1,30
21,BBA,Daniel Turner,2187,1,Room 13,365,Day 2,Time Slot 1,30
21,BBA,Emily Moore,2188,1,Room 13,366,Day 2,Time Slot 1,30
21,BBA,Emily Moore,2065,1,Room 13,367,Day 2,Time Slot 1,30
21,BBA,Daniel Turner,2064,1,Room 13,368,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,1926,1,Room 13,369,Day 2,Time Slot 1,30
19,BBA,David Martinez,1925,1,Room 13,370,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2057,1,Room 13,371,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2056,1,Room 13,372,Day 2,Time Slot 1,30
19,BBA,David Martinez,2198,1,Room 13,373,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2199,1,Room 13,374,Day 2,Time Slot 1,30
19,BBA,David Martinez,1984,1,Room 13,375,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,1985,1,Room 13,376,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2206,1,Room 13,377,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2207,1,Room 13,378,Day 2,Time Slot 1,30
22,BBA,Olivia Ward,1918,1,Room 13,379,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2049,1,Room 13,380,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2083,1,Room 13,381,Day 2,Time Slot 1,30
19,BBA,David Martinez,2048,1,Room 13,382,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2084,1,Room 13,383,Day 2,Time Slot 1,30
22,BBA,John Turner,2163,1,Room 13,384,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,1953,1,Room 13,385,Day 2,Time Slot 1,30
19,BBA,David Martinez,1952,1,Room 13,386,Day 2,Time Slot 1,30
22,BBA,John Turner,2131,1,Room 13,387,Day 2,Time Slot 1,30
22,BBA,Olivia Ward,2132,1,Room 13,388,Day 2,Time Slot 1,30
21,BBA,Daniel Turner,2123,1,Room 13,389,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2116,1,Room 13,390,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2115,1,Room 14,391,Day 2,Time Slot 1,25
19,BBA,David Martinez,2139,1,Room 14,392,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2140,1,Room 14,393,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2108,1,Room 14,394,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,1960,1,Room 14,395,Day 2,Time Slot 1,25
20,BBA,Isabella Green,1961,1,Room 14,396,Day 2,Time Slot 1,25
19,BBA,David Martinez,2107,1,Room 14,397,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2147,1,Room 14,398,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2148,1,Room 14,399,Day 2,Time Slot 1,25
22,BBA,Olivia Ward,2100,1,Room 14,400,Day 2,Time Slot 1,25
22,BBA,John Turner,2099,1,Room 14,401,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2155,1,Room 14,402,Day 2,Time Slot 1,25
21,BBA,Emily Moore,1942,1,Room 14,403,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,1941,1,Room 14,404,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2156,1,Room 14,405,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2092,1,Room 14,406,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,1968,1,Room 14,407,Day 2,Time Slot 1,25
21,BBA,Emily Moore,1969,1,Room 14,408,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2091,1,Room 14,409,Day 2,Time Slot 1,25
22,BBA,Olivia Ward,2164,1,Room 14,410,Day 2,Time Slot 1,25
22,BBA,John Turner,1917,1,Room 14,411,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2124,1,Room 14,412,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2231,1,Room 14,413,Day 2,Time Slot 1,25
22,BBA,Olivia Ward,2223,1,Room 14,414,Day 2,Time Slot 1,25
20,BBA,Isabella Green,1902,1,Room 14,415,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2033,1,Room 15,416,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,1992,1,Room 15,417,Day 2,Time Slot 1,35
20,BBA,Isabella Green,1993,1,Room 15,418,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2001,1,Room 15,419,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2000,1,Room 15,420,Day 2,Time Slot 1,35
19,BBA,David Martinez,2016,1,Room 15,421,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2017,1,Room 15,422,Day 2,Time Slot 1,35
21,BBA,Emily Moore,1910,1,Room 15,423,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,1909,1,Room 15,424,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2239,1,Room 15,425,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2238,1,Room 15,426,Day 2,Time Slot 1,35
19,BBA,David Martinez,2230,1,Room 15,427,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2041,1,Room 15,428,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2025,1,Room 15,429,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2024,1,Room 15,430,Day 2,Time Slot 1,35
22,BBA,John Turner,2222,1,Room 15,431,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2246,1,Room 15,432,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2032,1,Room 15,433,Day 2,Time Slot 1,35
22,BBA,John Turner,2040,1,Room 15,434,Day 2,Time Slot 1,35
22,BBA,John Turner,2008,1,Room 15,435,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2009,1,Room 15,436,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2215,1,Room 15,437,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2247,1,Room 15,438,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2214,1,Room 15,439,Day 2,Time Slot 1,35
21,CS,Abigail Young,2455,2,Room 15,440,Day 2,Time Slot 1,35
22,CS,David Harris,2494,2,Room 15,441,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2618,2,Room 15,442,Day 2,Time Slot 1,35
22,CS,David Harris,2617,2,Room 15,443,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2018,2,Room 15,444,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2495,2,Room 15,445,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2633,2,Room 15,446,Day 2,Time Slot 1,35
20,CS,Emma White,2634,2,Room 15,447,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2700,2,Room 15,448,Day 2,Time Slot 1,35
21,CS,Abigail Young,2642,2,Room 15,449,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2094,2,Room 15,450,Day 2,Time Slot 1,35
21,CS,Abigail Young,2701,2,Room 16,451,Day 2,Time Slot 1,30
19,CS,John Smith,2502,2,Room 16,452,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2503,2,Room 16,453,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2717,2,Room 16,454,Day 2,Time Slot 1,30
20,CS,Emma White,2019,2,Room 16,455,Day 2,Time Slot 1,30
22,CS,David Harris,2649,2,Room 16,456,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2650,2,Room 16,457,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2641,2,Room 16,458,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2609,2,Room 16,459,Day 2,Time Slot 1,30
21,CS,Abigail Young,2610,2,Room 16,460,Day 2,Time Slot 1,30
22,CS,David Harris,2093,2,Room 16,461,Day 2,Time Slot 1,30
19,CS,John Smith,2716,2,Room 16,462,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2471,2,Room 16,463,Day 2,Time Slot 1,30
19,CS,John Smith,2101,2,Room 16,464,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2709,2,Room 16,465,Day 2,Time Slot 1,30
22,CS,David Harris,2708,2,Room 16,466,Day 2,Time Slot 1,30
20,CS,Emma White,2110,2,Room 16,467,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2109,2,Room 16,468,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2117,2,Room 16,469,Day 2,Time Slot 1,30
19,CS,John Smith,2010,2,Room 16,470,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2011,2,Room 16,471,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2478,2,Room 16,472,Day 2,Time Slot 1,30
20,CS,Emma White,2479,2,Room 16,473,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2626,2,Room 16,474,Day 2,Time Slot 1,30
19,CS,John Smith,2470,2,Room 16,475,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2463,2,Room 16,476,Day 2,Time Slot 1,30
22,CS,David Harris,2462,2,Room 16,477,Day 2,Time Slot 1,30
21,CS,Abigail Young,2086,2,Room 16,478,Day 2,Time Slot 1,30
21,CS,Abigail Young,2118,2,Room 16,479,Day 2,Time Slot 1,30
21,CS,Joseph Carter,1962,2,Room 16,480,Day 2,Time Slot 1,30
21,CS,Abigail Young,1963,2,Room 17,481,Day 2,Time Slot 1,25
20,CS,Emma White,1955,2,Room 17,482,Day 2,Time Slot 1,25
20,CS,Robert Garcia,1954,2,Room 17,483,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2102,2,Room 17,484,Day 2,Time Slot 1,25
21,CS,Joseph Carter,2486,2,Room 17,485,Day 2,Time Slot 1,25
21,CS,Abigail Young,2487,2,Room 17,486,Day 2,Time Slot 1,25
19,CS,John Smith,2625,2,Room 17,487,Day 2,Time Slot 1,25
20,CS,Robert Garcia,2510,2,Room 17,488,Day 2,Time Slot 1,25
19,CS,John Smith,2042,2,Room 17,489,Day 2,Time Slot 1,25
20,CS,Emma White,2693,2,Room 17,490,Day 2,Time Slot 1,25
21,CS,Abigail Young,2674,2,Room 17,491,Day 2,Time Slot 1,25
19,CS,John Smith,2657,2,Room 17,492,Day 2,Time Slot 1,25
21,CS,Abigail Young,2059,2,Room 17,493,Day 2,Time Slot 1,25
21,CS,Joseph Carter,2058,2,Room 17,494,Day 2,Time Slot 1,25
22,CS,David Harris,2558,2,Room 17,495,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2658,2,Room 17,496,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2594,2,Room 17,497,Day 2,Time Slot 1,25
22,CS,Samantha Allen,2559,2,Room 17,498,Day 2,Time Slot 1,25
21,CS,Joseph Carter,2673,2,Room 17,499,Day 2,Time Slot 1,25
19,CS,John Smith,2561,2,Room 17,500,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2562,2,Room 17,501,Day 2,Time Slot 1,25
19,CS,John Smith,2593,2,Room 17,502,Day 2,Time Slot 1,25
22,CS,David Harris,2034,2,Room 17,503,Day 2,Time Slot 1,25
20,CS,Emma White,2051,2,Room 17,504,Day 2,Time Slot 1,25
20,CS,Robert Garcia,2050,2,Room 17,505,Day 2,Time Slot 1,25
22,CS,Samantha Allen,2035,2,Room 18,506,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2586,2,Room 18,507,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2569,2,Room 18,508,Day 2,Time Slot 1,35
22,CS,David Harris,2585,2,Room 18,509,Day 2,Time Slot 1,35
20,CS,Emma White,2570,2,Room 18,510,Day 2,Time Slot 1,35
20,CS,Emma White,2666,2,Room 18,511,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2665,2,Room 18,512,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2577,2,Room 18,513,Day 2,Time Slot 1,35
21,CS,Abigail Young,2578,2,Room 18,514,Day 2,Time Slot 1,35
20,CS,Robert Garcia,1986,2,Room 18,515,Day 2,Time Slot 1,35
20,CS,Emma White,1987,2,Room 18,516,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2043,2,Room 18,517,Day 2,Time Slot 1,35
21,CS,Abigail Young,2551,2,Room 18,518,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2550,2,Room 18,519,Day 2,Time Slot 1,35
19,CS,Alice Johnson,1979,2,Room 18,520,Day 2,Time Slot 1,35
19,CS,John Smith,1978,2,Room 18,521,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2692,2,Room 18,522,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2085,2,Room 18,523,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2026,2,Room 18,524,Day 2,Time Slot 1,35
22,CS,David Harris,1970,2,Room 18,525,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2518,2,Room 18,526,Day 2,Time Slot 1,35
21,CS,Abigail Young,2519,2,Room 18,527,Day 2,Time Slot 1,35
22,CS,Samantha Allen,1971,2,Room 18,528,Day 2,Time Slot 1,35
20,CS,Emma White,2078,2,Room 18,529,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2077,2,Room 18,530,Day 2,Time Slot 1,35
21,CS,Abigail Young,2027,2,Room 18,531,Day 2,Time Slot 1,35
22,CS,David Harris,2526,2,Room 18,532,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2685,2,Room 18,533,Day 2,Time Slot 1,35
21,CS,Abigail Young,1995,2,Room 18,534,Day 2,Time Slot 1,35
20,CS,Emma White,2511,2,Room 18,535,Day 2,Time Slot 1,35
21,CS,Joseph Carter,1994,2,Room 18,536,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2070,2,Room 18,537,Day 2,Time Slot 1,35
19,CS,John Smith,2534,2,Room 18,538,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2535,2,Room 18,539,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2682,2,Room 18,540,Day 2,Time Slot 1,35
22,CS,David Harris,2681,2,Room 19,541,Day 2,Time Slot 1,30
19,CS,John Smith,2069,2,Room 19,542,Day 2,Time Slot 1,30
20,CS,Emma White,2602,2,Room 19,543,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2601,2,Room 19,544,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2067,2,Room 19,545,Day 2,Time Slot 1,30
22,CS,David Harris,2066,2,Room 19,546,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2542,2,Room 19,547,Day 2,Time Slot 1,30
20,CS,Emma White,2543,2,Room 19,548,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2454,2,Room 19,549,Day 2,Time Slot 1,30
19,CS,John Smith,2684,2,Room 19,550,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2527,2,Room 19,551,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2446,2,Room 19,552,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2126,2,Room 19,553,Day 2,Time Slot 1,30
22,CS,David Harris,2339,2,Room 19,554,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2200,2,Room 19,555,Day 2,Time Slot 1,30
20,CS,Emma White,2201,2,Room 19,556,Day 2,Time Slot 1,30
21,CS,Abigail Young,2332,2,Room 19,557,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2331,2,Room 19,558,Day 2,Time Slot 1,30
19,CS,Alice Johnson,1920,2,Room 19,559,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2340,2,Room 19,560,Day 2,Time Slot 1,30
19,CS,John Smith,1919,2,Room 19,561,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2323,2,Room 19,562,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2208,2,Room 19,563,Day 2,Time Slot 1,30
21,CS,Abigail Young,2209,2,Room 19,564,Day 2,Time Slot 1,30
22,CS,David Harris,2772,2,Room 19,565,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2773,2,Room 19,566,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2316,2,Room 19,567,Day 2,Time Slot 1,30
20,CS,Emma White,2324,2,Room 19,568,Day 2,Time Slot 1,30
21,CS,Abigail Young,2765,2,Room 19,569,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2764,2,Room 19,570,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2193,2,Room 20,571,Day 2,Time Slot 1,25
21,CS,Joseph Carter,2181,2,Room 20,572,Day 2,Time Slot 1,25
21,CS,Abigail Young,2364,2,Room 20,573,Day 2,Time Slot 1,25
21,CS,Joseph Carter,2363,2,Room 20,574,Day 2,Time Slot 1,25
21,CS,Abigail Young,2182,2,Room 20,575,Day 2,Time Slot 1,25
20,CS,Emma White,1928,2,Room 20,576,Day 2,Time Slot 1,25
20,CS,Robert Garcia,2756,2,Room 20,577,Day 2,Time Slot 1,25
20,CS,Emma White,2757,2,Room 20,578,Day 2,Time Slot 1,25
20,CS,Emma White,2356,2,Room 20,579,Day 2,Time Slot 1,25
20,CS,Robert Garcia,2355,2,Room 20,580,Day 2,Time Slot 1,25
22,CS,David Harris,2189,2,Room 20,581,Day 2,Time Slot 1,25
22,CS,David Harris,2125,2,Room 20,582,Day 2,Time Slot 1,25
20,CS,Robert Garcia,1927,2,Room 20,583,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2348,2,Room 20,584,Day 2,Time Slot 1,25
19,CS,John Smith,2347,2,Room 20,585,Day 2,Time Slot 1,25
19,CS,John Smith,2192,2,Room 20,586,Day 2,Time Slot 1,25
19,CS,John Smith,2315,2,Room 20,587,Day 2,Time Slot 1,25
22,CS,David Harris,2371,2,Room 20,588,Day 2,Time Slot 1,25
22,CS,Samantha Allen,2313,2,Room 20,589,Day 2,Time Slot 1,25
22,CS,David Harris,2216,2,Room 20,590,Day 2,Time Slot 1,25
21,CS,Abigail Young,2273,2,Room 20,591,Day 2,Time Slot 1,25
21,CS,Joseph Carter,2272,2,Room 20,592,Day 2,Time Slot 1,25
21,CS,Joseph Carter,2240,2,Room 20,593,Day 2,Time Slot 1,25
21,CS,Abigail Young,2241,2,Room 20,594,Day 2,Time Slot 1,25
21,CS,Abigail Young,1904,2,Room 20,595,Day 2,Time Slot 1,25
21,CS,Joseph Carter,1903,2,Room 21,596,Day 2,Time Slot 1,35
20,CS,Emma White,2789,2,Room 21,597,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2796,2,Room 21,598,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2264,2,Room 21,599,Day 2,Time Slot 1,35
22,CS,David Harris,2248,2,Room 21,600,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2249,2,Room 21,601,Day 2,Time Slot 1,35
21,CS,Abigail Young,2797,2,Room 21,602,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2257,2,Room 21,603,Day 2,Time Slot 1,35
19,CS,John Smith,2256,2,Room 21,604,Day 2,Time Slot 1,35
20,CS,Emma White,2265,2,Room 21,605,Day 2,Time Slot 1,35
22,CS,David Harris,2280,2,Room 21,606,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2281,2,Room 21,607,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2788,2,Room 21,608,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2217,2,Room 21,609,Day 2,Time Slot 1,35
21,CS,Abigail Young,2305,2,Room 21,610,Day 2,Time Slot 1,35
21,CS,Joseph Carter,2304,2,Room 21,611,Day 2,Time Slot 1,35
22,CS,Samantha Allen,1912,2,Room 21,612,Day 2,Time Slot 1,35
19,CS,John Smith,2780,2,Room 21,613,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2781,2,Room 21,614,Day 2,Time Slot 1,35
20,CS,Emma White,2297,2,Room 21,615,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2296,2,Room 21,616,Day 2,Time Slot 1,35
19,CS,John Smith,2224,2,Room 21,617,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2225,2,Room 21,618,Day 2,Time Slot 1,35
22,CS,David Harris,1911,2,Room 21,619,Day 2,Time Slot 1,35
19,CS,Alice Johnson,2289,2,Room 21,620,Day 2,Time Slot 1,35
19,CS,John Smith,2288,2,Room 21,621,Day 2,Time Slot 1,35
20,CS,Robert Garcia,2232,2,Room 21,622,Day 2,Time Slot 1,35
20,CS,Emma White,2233,2,Room 21,623,Day 2,Time Slot 1,35
22,CS,David Harris,2312,2,Room 21,624,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2372,2,Room 21,625,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2190,2,Room 21,626,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2003,2,Room 21,627,Day 2,Time Slot 1,35
21,CS,Abigail Young,2396,2,Room 21,628,Day 2,Time Slot 1,35
22,CS,Samantha Allen,2741,2,Room 21,629,Day 2,Time Slot 1,35
22,CS,David Harris,2740,2,Room 21,630,Day 2,Time Slot 1,35
20,CS,Emma White,2420,2,Room 22,631,Day 2,Time Slot 1,30
22,CS,David Harris,2435,2,Room 22,632,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2158,2,Room 22,633,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2134,2,Room 22,634,Day 2,Time Slot 1,30
22,CS,David Harris,2157,2,Room 22,635,Day 2,Time Slot 1,30
20,CS,Emma White,2725,2,Room 22,636,Day 2,Time Slot 1,30
22,CS,David Harris,2403,2,Room 22,637,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2404,2,Room 22,638,Day 2,Time Slot 1,30
22,CS,David Harris,1943,2,Room 22,639,Day 2,Time Slot 1,30
21,CS,Abigail Young,2150,2,Room 22,640,Day 2,Time Slot 1,30
19,CS,John Smith,2411,2,Room 22,641,Day 2,Time Slot 1,30
19,CS,Alice Johnson,2412,2,Room 22,642,Day 2,Time Slot 1,30
19,CS,Alice Johnson,1947,2,Room 22,643,Day 2,Time Slot 1,30
21,CS,Abigail Young,2428,2,Room 22,644,Day 2,Time Slot 1,30
21,CS,Abigail Young,2733,2,Room 22,645,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2427,2,Room 22,646,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2141,2,Room 22,647,Day 2,Time Slot 1,30
20,CS,Emma White,2142,2,Room 22,648,Day 2,Time Slot 1,30
19,CS,John Smith,1946,2,Room 22,649,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2149,2,Room 22,650,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2732,2,Room 22,651,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2419,2,Room 22,652,Day 2,Time Slot 1,30
21,CS,Joseph Carter,2395,2,Room 22,653,Day 2,Time Slot 1,30
22,CS,Samantha Allen,2436,2,Room 22,654,Day 2,Time Slot 1,30
22,CS,Samantha Allen,1944,2,Room 22,655,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2387,2,Room 22,656,Day 2,Time Slot 1,30
20,CS,Robert Garcia,2173,2,Room 22,657,Day 2,Time Slot 1,30
19,CS,John Smith,2748,2,Room 22,658,Day 2,Time Slot 1,30
19,CS,John Smith,2133,2,Room 22,659,Day 2,Time Slot 1,30
21,CS,Joseph Carter,1935,2,Room 22,660,Day 2,Time Slot 1,30
21,CS,Abigail Young,1936,2,Room 23,661,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2166,2,Room 23,662,Day 2,Time Slot 1,25
22,CS,David Harris,2002,2,Room 23,663,Day 2,Time Slot 1,25
20,CS,Emma White,2447,2,Room 23,664,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2380,2,Room 23,665,Day 2,Time Slot 1,25
19,CS,John Smith,2379,2,Room 23,666,Day 2,Time Slot 1,25
20,CS,Emma White,2174,2,Room 23,667,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2749,2,Room 23,668,Day 2,Time Slot 1,25
19,CS,Alice Johnson,2439,2,Room 23,669,Day 2,Time Slot 1,25
19,CS,John Smith,2438,2,Room 23,670,Day 2,Time Slot 1,25
19,CS,John Smith,2165,2,Room 23,671,Day 2,Time Slot 1,25
20,CS,Robert Garcia,2724,2,Room 23,672,Day 2,Time Slot 1,25
20,CS,Emma White,2388,2,Room 23,673,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2798,0,Room 23,674,Day 2,Time Slot 1,25
22,EE,Christopher Baker,1945,0,Room 23,675,Day 2,Time Slot 1,25
19,EE,Emily Davis,2783,0,Room 23,676,Day 2,Time Slot 1,25
19,EE,Emily Davis,2719,0,Room 23,677,Day 2,Time Slot 1,25
19,EE,Emily Davis,1949,0,Room 23,678,Day 2,Time Slot 1,25
19,EE,Michael Brown,2718,0,Room 23,679,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2727,0,Room 23,680,Day 2,Time Slot 1,25
21,EE,Mia King,1997,0,Room 23,681,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2726,0,Room 23,682,Day 2,Time Slot 1,25
21,EE,Mia King,1906,0,Room 23,683,Day 2,Time Slot 1,25
20,EE,Olivia Hall,1957,0,Room 23,684,Day 2,Time Slot 1,25
19,EE,Michael Brown,1948,0,Room 23,685,Day 2,Time Slot 1,25
